number,Single Thread,ThreadPoolExecutor,multiprocessing_Pool,multiprocessing_Process_Queue
535,0,0,0,0
650,0,0,0,0
132,0,0,0,0
298,0,0,0,0
423,0,0,0,0
738,0,0,0,0
960,0,0,0,0
721,0,0,0,0
931,0,0,0,0
87,0,0,0,0
245,0,0,0,0
172,0,0,0,0
88,0,0,0,0
657,0,0,0,0
254,0,0,0,0
340,0,0,0,0
803,0,0,0,0
256,0,0,0,0
486,0,0,0,0
340,0,0,0,0
118,0,0,0,0
403,0,0,0,0
184,0,0,0,0
616,0,0,0,0
685,0,0,0,0
922,0,0,0,0
511,0,0,0,0
759,0,0,0,0
721,0,0,0,0
759,0,0,0,0
955,0,0,0,0
940,0,0,0,0
151,1,1,1,1
500,0,0,0,0
404,0,0,0,0
350,0,0,0,0
769,1,1,1,0
619,1,1,1,0
556,0,0,0,1
380,0,0,0,0
981,0,0,0,0
44,0,0,0,0
669,0,0,0,1
739,1,1,1,0
878,0,0,0,0
205,0,0,0,1
657,0,0,0,0
474,0,0,0,0
7,1,1,1,0
764,0,0,0,0
192,0,0,0,0
11,1,1,1,0
29,1,1,1,0
614,0,0,0,1
810,0,0,0,1
549,0,0,0,0
633,0,0,0,0
978,0,0,0,0
547,1,1,1,1
880,0,0,0,0
91,0,0,0,1
485,0,0,0,0
960,0,0,0,0
320,0,0,0,1
409,1,1,1,0
42,0,0,0,1
556,0,0,0,0
144,0,0,0,0
814,0,0,0,0
947,1,1,1,0
999,0,0,0,0
1,0,0,0,0
269,1,1,1,0
237,0,0,0,0
685,0,0,0,0
492,0,0,0,0
848,0,0,0,0
176,0,0,0,0
21,0,0,0,0
206,0,0,0,1
396,0,0,0,0
168,0,0,0,1
301,0,0,0,0
876,0,0,0,1
952,0,0,0,0
911,1,1,1,0
279,0,0,0,0
392,0,0,0,0
153,0,0,0,0
883,1,1,1,0
994,0,0,0,0
65,0,0,0,0
954,0,0,0,0
666,0,0,0,0
292,0,0,0,0
364,0,0,0,0
557,1,1,1,0
884,0,0,0,0
810,0,0,0,0
814,0,0,0,0
354,0,0,0,0
977,1,1,1,1
552,0,0,0,0
603,0,0,0,1
48,0,0,0,0
789,0,0,0,0
256,0,0,0,0
677,1,1,1,0
906,0,0,0,1
650,0,0,0,1
732,0,0,0,0
585,0,0,0,0
228,0,0,0,0
205,0,0,0,0
16,0,0,0,0
164,0,0,0,0
165,0,0,0,0
750,0,0,0,0
443,1,1,1,0
261,0,0,0,0
404,0,0,0,1
536,0,0,0,0
303,0,0,0,0
997,1,1,1,0
872,0,0,0,0
392,0,0,0,1
631,1,1,1,0
853,1,1,1,0
320,0,0,0,1
356,0,0,0,0
277,1,1,1,0
690,0,0,0,0
49,0,0,0,0
692,0,0,0,0
25,0,0,0,0
51,0,0,0,1
635,0,0,0,0
891,0,0,0,0
496,0,0,0,0
202,0,0,0,0
608,0,0,0,0
75,0,0,0,0
146,0,0,0,0
394,0,0,0,0
124,0,0,0,0
882,0,0,0,0
342,0,0,0,0
278,0,0,0,0
715,0,0,0,0
74,0,0,0,1
856,0,0,0,0
784,0,0,0,0
879,0,0,0,0
376,0,0,0,0
458,0,0,0,0
906,0,0,0,0
614,0,0,0,0
75,0,0,0,0
157,1,1,1,0
429,0,0,0,0
577,1,1,1,0
478,0,0,0,1
249,0,0,0,1
536,0,0,0,0
769,1,1,1,0
755,0,0,0,0
344,0,0,0,0
853,1,1,1,0
798,0,0,0,0
773,1,1,1,1
241,1,1,1,1
715,0,0,0,0
5,1,1,1,0
775,0,0,0,1
413,0,0,0,0
21,0,0,0,1
426,0,0,0,0
811,1,1,1,0
474,0,0,0,0
970,0,0,0,1
193,1,1,1,0
551,0,0,0,1
461,1,1,1,1
712,0,0,0,0
987,0,0,0,0
495,0,0,0,0
941,1,1,1,0
575,0,0,0,0
340,0,0,0,1
516,0,0,0,0
446,0,0,0,1
251,1,1,1,0
255,0,0,0,0
975,0,0,0,0
316,0,0,0,0
396,0,0,0,0
171,0,0,0,0
429,0,0,0,0
115,0,0,0,0
497,0,0,0,0
287,0,0,0,0
374,0,0,0,1
99,0,0,0,0
610,0,0,0,0
178,0,0,0,0
758,0,0,0,0
793,0,0,0,0
173,1,1,1,1
651,0,0,0,0
73,1,1,1,1
614,0,0,0,0
972,0,0,0,0
881,1,1,1,0
793,0,0,0,0
715,0,0,0,0
975,0,0,0,0
8,0,0,0,0
900,0,0,0,0
286,0,0,0,0
460,0,0,0,0
872,0,0,0,0
471,0,0,0,0
341,0,0,0,0
112,0,0,0,0
418,0,0,0,0
549,0,0,0,0
454,0,0,0,0
722,0,0,0,0
565,0,0,0,0
400,0,0,0,0
555,0,0,0,0
323,0,0,0,0
315,0,0,0,0
672,0,0,0,0
372,0,0,0,0
950,0,0,0,0
560,0,0,0,0
403,0,0,0,0
974,0,0,0,0
